Publisher Name,Publisher Registry Id,Activities,Organisations,Files,Activity Files,Organisation Files,Total File Size,Reporting Org on Registry,Reporting Orgs in Data (count),Reporting Orgs in Data,Hierarchies (count),Hierarchies
The University of Aberdeen,uoa,1,1,2,1,1,31418,GB-UKPRN-10007783,2,GB-UKPRN-10007783;UKPRN10007783,1,1
University of Dundee,uodcepmlp,4,0,1,1,0,18637,GB-SC-015096,1,GB-SC-015096,1,1
University of Edinburgh,uoe,9,1,2,1,1,240147,GB-UKPRN-10007790,1,GB-UKPRN-10007790,1,1
University of Exeter,uoex,1,1,2,1,1,2526,GB-COH-RC000653,1,GB-COH-RC000653,1,1
University Of Liverpool,uol,5,1,2,1,1,55815,GB-COH-RC000660,1,GB-COH-RC000660,1,1
The University of Manchester,uom,5,1,2,1,1,76764,GB-COH-RC000797,3,Department of Health and Social Care (DHSC) Global Health Research;GB-COH-RC000797;null,1,1
University of Plymouth,uop,1,1,2,1,1,7676,GB-UKPRN-10007801,1,GB-UKPRN-10007801,1,1
University of Sussex,uos,8,1,2,1,1,35471,GB-COH-RC000672,1,GB-COH-RC000672,1,2
University of York,uoy,13,0,1,1,0,41560,GB-COH-RC000679,2,GB-COH-RC000679;GB-REV-GB647205541,1,1
Upinion Netherlands,upinion,2,1,2,1,1,22302,NL-KVK-51837609,1,NL-KVK-51837609,2,1;2
University Putra Malaysia,upm,1,0,1,1,0,46379,XI-GRID-grid.11142.37,1,XI-GRID-XI-GRID-grid.11142.37,1,1
Upper Quartile,uq,8,1,2,1,1,76253,GB-COH-SC301345,1,GB-COH-SC301345,1,1
IMA World Health,us-imawh,2,1,2,1,1,75930,US-EIN-522112460,1,US-EIN-522112460,1,1
United States African Development Foundation,usadf,3865,1,48,47,1,26283612,US-GOV-13,1,US-GOV-13,1,1
United States Agency for International Development (USAID),usaid,54392,1,205,204,1,1751447156,US-GOV-1,1,US-GOV-1,1,1
United States Department of Agriculture,usda,2590,1,155,154,1,16171833,US-GOV-2,1,US-GOV-2,1,1
United States Trade and Development Agency,ustda,3064,1,106,105,1,13198509,US-GOV-12,1,US-GOV-12,1,1
UNITAID,utd,128,1,2,1,1,1017121,XM-DAC-30010,1,XM-DAC-30010,1,1
University Twente,utwente,1,1,2,1,1,7409,NL-KVK-50130536,1,NL-KVK-50130536,1,1
UTZ,utz,9,1,2,1,1,824265,NL-KVK-34159275,1,NL-KVK-34159275,1,1
Universities UK,uuk,2,1,2,1,1,15553,GB-COH-02517018,2,GB-COH-02517018;uuk,1,1
University of Amsterdam,uva_org,1,0,1,1,0,8313,NL-KVK-34370207,1,NL-KVK-34370207,1,1
Union des Villes et Communes de Wallonie (UVCW),uvcw,10,1,3,2,1,224788,BE-BCE_KBO-0451461655,1,BE-BCE_KBO-0451461655,2,1;2
Unie van Waterschappen,uvw,19,0,1,1,0,99590,NL-KVK-40407706,1,NL-KVK-40407706,1,1
"The University of the West of England, Bristol",uwe,2,0,1,1,0,15018,GB-UKPRN-10007164,1,GB-UKPRN-10007164,1,1
UWEZO Youth Empowerment,uwezo_youth_empowerment,2,0,1,1,0,11312,RW-RGB-101-RGB-NGO-2014,1,RW-RGB-101-RGB-NGO-2014,1,1
United World Schools,uws,9,0,1,1,0,25994,GB-CHC-1187721,1,GB-CHC-1187721,1,1
Vision Aid Overseas,vao,1,1,2,1,1,13452,GB-CHC-1081695,1,GB-CHC-1081695,1,1
Varkey Foundation,varkeyfoundation,39,1,3,2,1,112924,GB-CHC-1145119,1,GB-CHC-1145119,1,1
VEI B.V.,vei_nl,51,0,1,1,0,409254,NL-KVK-08134161,1,NL-KVK-08134161,1,1
Vera Solutions,vera-solutions,0,0,0,0,0,0,US-EIN-27-3440108,0,,0,
Vision for a Nation Foundation,vfan,1,1,2,1,1,8599,GB-CHC-1140123,1,GB-CHC-1140123,1,1
VisionFund International,vfi,1,1,2,1,1,4078,US-EIN-22-3900800,1,US-EIN-22-3900800,1,1
Voluntary Health Association of India,vhai-org,0,0,0,0,0,0,IN-MHA-231650063,0,,0,
Village Infrastructure Angels,via,1,0,1,1,0,4553,GB-COH-08100658,1,GB-COH-08100658,1,1
VIA Don Bosco,via-db,28,1,3,2,1,318526,BE-BCE_KBO-0413119733,1,BE-BCE_KBO-0413119733,2,1;2
Village Enterprise,villageenterprise,2,1,2,1,1,20575,US-EIN-22-2852248,2,US-EIN-22-2852248;US-EIN-222852248,1,1
Village Water Ltd,villagewater,1,1,2,1,1,16173,GB-CHC-1117377,1,GB-CHC-1117377,1,1
Viva,viva,1,1,2,1,1,24676,GB-CHC-1053389,1,GB-CHC-1053389,1,1
Vlaamse Interuniversitaire Raad voor Universitaire Ontwikkelingssamenwerking (VLIR-UOS),vlir-uos,26,1,2,1,1,1314591,BE-BCE_KBO-0418766123,1,BE-BCE_KBO-0418766123,2,1;2
VNG International,vngi,45,1,2,1,1,1310462,NL-KVK-27195046,1,NL-KVK-27195046,3,1;2;null
VETERINAIRES SANS FRONTIERES / DIERENARTSEN ZONDER GRENZEN - BELGIUM,vsfbelgium,10,1,2,1,1,178908,BE-BCE_KBO-0442168263,1,BE-BCE_KBO-0442168263,2,1;2
Voluntary Service Overseas (VSO),vso,48,1,4,3,1,576490,GB-CHC-313757,1,GB-CHC-313757,2,1;null
Stichting VSO Nederland,vso_nl,7,1,2,1,1,431945,NL-KVK-41155934,1,NL-KVK-41155934,1,null
VVOB Education for Development,vvob,27,1,3,2,1,240790,BE-BCE_KBO-0423616717,1,BE-BCE_KBO-0423616717,2,1;2
VVSG - Vereniging van Vlaamse Steden en Gemeenten,vvsg,23,1,3,2,1,297354,BE-BCE_KBO-0451857573,1,BE-BCE_KBO-0451857573,2,1;2
Stichting Woord en Daad,w-d,16,1,2,1,1,945522,NL-KVK-41118168,1,NL-KVK-41118168,1,null
Water for People,w4p,26,1,10,9,1,60001,US-EIN-84-1166148,1,US-EIN-84-1166148,1,1
Women's Refugee Commission,w_r_c,6,2,3,1,2,68617,US-EIN-463668128,2,US-EIN-46-3668128;US-EIN-463668128,1,1
World Association for Christian Communication (UK),wacc-uk,1,0,1,1,0,14635,GB-COH-2082273,1,GB-COH-2082273,1,1
Women's Action Group,wag-1983,1,0,1,1,0,4262,ZW-ROD-MA988/87,1,ZW-ROD-MA988-87,1,1
Wageningen University & Research - Stichting Wageningen Research,wageningen_ur,14,1,2,1,1,519815,NL-KVK-09098104,1,NL-KVK-09098104,1,2
WASH Alliance International,wai,9,1,2,1,1,93909,XI-IATI-WAI,1,XI-IATI-WAI,2,1;2
WAJIBU - Institute of Public Accountability,wajibu,1,1,2,1,1,35107,TZ-NNCB-00NGO-R2-00056,1,TZ-NNCB-00NGO-R2-00056,1,1
Wala Ltd,walaltd,1,0,1,1,0,10799,MW-RG-1011251,1,MW-RG-1011251,1,1
West Africa Network for Peacebuilding,wanep,1,1,2,1,1,6644,GH-DSW-1334,1,GH-RGD-GH-DSW-1334,1,1
WAPA International ASBL,wapa,2,0,1,1,0,13651,BE-BCEKB0-0537407021,1,BE-BCE_KBO-0537407021,2,1;2
War Child Netherlands,warchildholland,416,9,2,1,1,3493923,NL-KVK-41215393,1,NL-KVK-41215393,2,1;2
War on Want,waronwant,4,1,3,2,1,45984,GB-CHC-208724,1,GB-CHC-208724,1,null
WASTE advisers on urban environment and development,waste,4,1,3,2,1,114804,NL-KVK-41172933,1,NL-KVK-41172933,2,1;null
WasteAid UK,wasteaid,8,1,2,1,1,224161,GB-CHC-1160263,1,GB-CHC-1160263,1,1
Water Witness International,water-witness-international,6,0,1,1,0,30004,GB-COH-353570,1,GB-COH-353570,1,1
WaterAid,wateraid,490,1,28,27,1,22665368,GB-CHC-288701,1,GB-CHC-288701,3,1;3;4
Water Works,waterworks,1,1,2,1,1,16664,GB-CHC-1158206,1,GB-CHC-1158206,1,1
Wayamo Foundation,wayamo,2,0,1,1,0,82363,DE-CR-RA000217-HRB157125B,1,DE-CR-RA000217-HRB157125B,1,1
World Benchmarking Alliance Foundation,wba,11,1,2,1,1,55995,NL-KVK-53744993,1,NL-KVK-53744993,1,1
World Bank Trust Funds,wbtf,6467,0,663,663,0,127607589,XI-IATI-WBTF,1,XI-IATI-WBTF,2,01;02
War Child Alliance Foundation,wcaf,5,1,2,1,1,245416,NL-KVK-91420784,1,NL-KVK-91420784,1,1
War Child Canada,wcc,1,0,1,1,0,8311,CA-CRA_ACR-872374426,1,CA-CRA_ACR-872374426,1,1
World Child Cancer UK,wccuk,7,1,2,1,1,101795,GB-CHC-1084729,1,GB-CHC-1084729,1,1
Women and Children First (UK),wcf,2,1,2,1,1,48936,GB-CHC-1085096,1,GB-CHC-1085096,1,1
Welsh Centre for International Affairs,wcia,1,0,1,1,0,14641,GB-CHC-1156822,1,GB-CHC-1156822,1,1
Women's Centre for Legal Aid and Counselling,wclac,1,0,1,1,0,87014,PS-MOI-QR-209-HR,1,PS-MOI-QR-209-HR,1,1
Wildlife Conservation Society,wcs,3,1,2,1,1,18573,US-EIN-13-1740011,1,US-EIN-13-1740011,1,1
Women Challenged to Challenge,wctc,1,1,2,1,1,28375,KE-NCB-WDCBO542010192,1,KE-NCB-WDCBO542010192,1,1
War Child UK,wcuk,141,0,1,1,0,489535,GB-CHC-1071659,1,GB-CHC-1071659,1,1
Women Engage for a Common Future,wecf,15,0,1,1,0,125434,NL-KVK-41186799,1,NL-KVK-41186799,1,1
Women's Environment & Development Organization,wedo,1,2,2,1,1,171950,US-EIN-52-1238773,1,US-EIN-52-1238773,1,1
We Effect,weeffect,0,0,0,0,0,0,SE-ON-802004-1524,0,,0,
World Economic Forum Geneva,weforum_geneva,2,0,1,1,0,6175,CH-FDJP-66004229946,1,XI-PB-CH-6600422994-6,1,1
World Education Inc.,wei,1,0,1,1,0,134651,US-EIN-13-1804349,1,US-EIN-131-804-349,1,1
Welbodi Partnership,welbodipartnership,2,1,2,1,1,29267,GB-CHC-1125217,1,GB-CHC-1125217,1,1
Welfare Association (Taawon),welfare_taawon,2,1,2,1,1,54424,PS-MOI-QR-0049-F,1,PS-MOI-QR-0049-F,2,1;null
Wellfound,wellfound,3,1,2,1,1,61040,GB-CHC-1110434,1,GB-CHC-1110434,1,1
Wemos Foundation,wemos,11,1,3,2,1,469574,NL-KVK-41201644,1,NL-KVK-41201644,2,1;null
Women Environmental Programme,wep,17,1,2,1,1,163176,NG-CAC-495140,1,NG-CAC-495140,1,1
Women's Fund Asia,wf-asia,10,1,2,1,1,593110,LK-DRC-GA139,1,LK-DRC-GA139,2,1;2
Stichting Wings For Aid Foundation,wfaf,1,0,1,1,0,11620,NL-KVK-64680029,1,NL-KVK-64680029,1,1
Westminster Foundation for Democracy,wfd,52,1,2,1,1,82215,GB-COH-02693163,1,GB-COH-02693163,1,1
Water Finance Facility,wff,2,1,3,2,1,29296,NL-KVK-60633468,1,NL-KVK-60633468,1,1
World Federalist Movement - Institute for Global Policy,wfm-igp,1,0,1,1,0,117288,NL-KVK-41153698,1,NL-KVK-41153698,1,1
United Nations World Food Programme (WFP),wfp,1266,1,8,7,1,64703169,XM-DAC-41140,1,XM-DAC-41140,1,null
Women for Women International (UK),wfwiuk,8,0,1,1,0,356929,GB-CHC-1115109,1,GB-CHC-1115109,1,1
Women's Global Network on Reproductive Rights,wgnrr_iati,1,0,1,1,0,139807,PH-SEC-FN200806591,1,PH-SEC-FN200806591,1,null
Wits Health Consortium (Pty) Ltd,whc,0,1,1,0,1,627,ZA-CIP-1997-015443-07,1,ZA-CIP-1997-015443-07,0,
Welthungerhilfe,whh,86,1,2,1,1,256732,DE-CR-RA000220-VR3810,1,DE-CR-RA000220-VR3810,1,1
World Health Organization (WHO),who,26101,1,184,183,1,748908985,XM-DAC-928,1,XM-DAC-928,1,null
Worldwide Hospice Palliative Care Alliance,whpca,1,0,1,1,0,39337,GB-COH-06735120,1,GB-COH-06735120,1,1
World Horse Welfare,whw2019,1,1,2,1,1,18981,GB-CHC-206658,1,GB-CHC-206658,1,1
Wetlands International,wi,48,1,3,2,1,1175655,NL-KVK-9099028,1,NL-KVK-9099028,1,null
WILPF,wilpf_22,1,0,1,1,0,25037,CH-FDJP-CHE10092705,1,XI-IATI-CH-FDJP-CHE10092705,1,1
Water Integrity Network Association,win,12,1,2,1,1,38873,DE-CR-VR32914,1,DE-CR-VR32914,2,1;2
Women's International Peace Centre,wipc,1,1,2,1,1,7678,UG-NGO-2292,1,UG-NGB-2292,1,1
World Jewish Relief,wjr_001,10,1,2,1,1,70329,GB-CHC-290767,1,GB-CHC-290767,1,1
Water & Land Resource Center,wlrc_aau,1,0,1,1,0,73355,XI-GRID-grid.473464.6,1,XI-GRID-grid.473464.6,1,1
WNF Wereld Natuur Fonds,wnf,16,0,1,1,0,433472,NL-KVK-41177588,1,NL-KVK-41177588,1,1
"WO=MEN, Dutch Gender Platform",wo-men,18,1,2,1,1,426472,NL-KVK-27293385,1,NL-KVK-27293385,1,1
Wolayita Development Association,woda_0486,1,1,2,1,1,33134,ET-CSA-0486,1,ET-CSA-0486,1,1
Women's Legal Resources Centre,wolrec,1,0,1,1,0,4806,MW-NBM-NGO-L-13-059,1,MW-NBM-NGO-L-13-059,1,1
Womankind Worldwide,womankindworld,30,1,2,1,1,362718,GB-CHC-328206,1,GB-CHC-328206,1,0
World Young Women's Christian Association,world_ywca,5,0,1,1,0,75261,CH-FDJP-106756410,1,CH-FDJP-106756410,1,1
The World Bank,worldbank,4554,1,147,146,1,694502079,44000,1,44000,1,1
World Economic Forum,worldeconomicforum,6,1,2,1,1,49329,US-EIN-203908371,2,CH-FDJP-107.856.445;US-EIN-20-3908371,1,1
World Relief Corp of National Association of Evangelicals,worldrelief,1,0,1,1,0,20337,US-EIN-23-6393344,1,US-EIN-23-6393344,1,1
World Vegetable Center,worldveg,8,1,2,1,1,166868,XM-DAC-47008,1,XM-DAC-47008,1,1
World Waternet,worldwaternet,16,0,1,1,0,165161,NL-KVK-34271281,1,NL-KVK-34271281,1,1
War on Want NI,wowni,1,1,2,1,1,53704,GB-COH-NI011322,1,GB-COH-NI011322,1,1
Women Peacemakers Program,wpp,1,0,1,1,0,20440,NL-KVK-56083459,1,NL-KVK-56083459,1,1
Grand Bargain Test,wrgb,0,0,1,1,0,155,GB-COH-893249298,0,,0,
World Resources Institute,wri,14,1,7,6,1,1700653,US-EIN-521257057,1,US-EIN-521257057,1,1
Wereldsolidariteit-Solidarité Mondiale (WSM),wsm,15,1,3,2,1,223376,BE-BCE_KBO-0413986102,1,BE-BCE_KBO-0413986102,2,1;2
Water Sector Regulatory Council,wsrc1,5,2,3,1,2,166242,PS-TIN-888005972,2,PS-MOI-888005972;PS-TIN-888005972,1,1
Water & Sanitation for the Urban Poor (WSUP),wsup,1,1,2,1,1,13619,GB-COH-5419428,1,GB-COH-5419428,1,1
Windle Trust Kenya,wtk,1,0,1,1,0,3737,KE-NCB-OP/218/051/915/65,1,KE-NCB-OP/218/051/915/65,1,1
Women Unlimited Eswatini,wu,4,1,2,1,1,10814,SZ-CIT-201710132021804,1,SZ-CIT-201710132021804,1,1
World University Service of Canada,wusc,2,1,2,1,1,160391,CA-CRA_ARC-119304848,1,CA-CRA_ARC-119304848,1,1
World Vision Democratic Republic of Congo,wv_cd,22,1,2,1,1,224145,XI-IATI-WVDRC,1,XI-IATI-WVDRC,1,null
World Vision Central African Republic,wv_cf,2,1,2,1,1,22022,XM-OCHA-7482,1,XM-OCHA-7482,1,null
World Vision Germany,wv_de,165,1,2,1,1,585380,DE-CR-RA000209-VR1207,1,DE-CR-RA000209-VR1207,1,null
World Vision Ethiopia,wv_et_activities,7,1,2,1,1,75031,ET-CSA-0784,1,ET-CSA-0784,1,null
World Vision International,wvi,71,1,2,1,1,6698833,US-EIN-95-3202116,1,US-EIN-95-3202116,1,null
World Vision Netherlands,wvnld,72,1,2,1,1,1702310,NL-KVK-41179943,1,NL-KVK-41179943,1,1
World Vision UK,wvuk,0,1,1,0,1,608,GB-CHC-285908,1,GB-CHC-285908,0,
World Vision Zimbabwe,wvz-gec,4,0,1,1,0,43508,ZW-PVO-26/79,1,ZW-PVO-26/79,1,1
We World - GVC Onlus,ww-gvc,6,0,1,1,0,45185,IT-RI-97241280151,1,IT-RI-97241280151,1,1
World Wide Fund for Nature Belgium (WWF-BE),wwf-be,12,1,3,2,1,150320,BE-BCE_KBO-0408656248,1,BE-BCE_KBO-0408656248,2,1;2
World Wide Fund for Nature - Kenya,wwf-kenya,2,1,2,1,1,46358,KE-NCB-OP2180511619410357,1,KE-NCB-OP2180511619410357,1,1
WWF Paraguay,wwf-py,1,1,2,1,1,6796,PY-RUC-80025907-6,1,PY-RUC-80025907-6,1,1
WWF Sweden,wwf-se,0,0,0,0,0,0,SE-ON-802005-9823,0,,0,
WWF-UK,wwf-uk,403,1,20,19,1,542091,GB-CHC-1081247,3,GB-CHC-1081247;GB-COH-1081247    ;GB-COH-4016725,2,2;null
"World Wildlife Fund Inc, Bolivia Program Office",wwf_bolivia,1,0,1,1,0,25906,BO-NIT-1013209020,1,BO-NIT-1013209020,1,1
WWF Indonesia,wwf_id,1,1,2,1,1,6259,ID-DJP-018321174017000,1,ID-DJP-018321174017000,1,1
WWF-BRASIL,wwfbr,1,1,2,1,1,6226,BR-CNPJ-26990192000114,1,BR-CNPJ-26990192000114,1,1
World Wide Fund for Nature Denmark,wwfdk,29,1,2,1,1,115781,DK-CVR-40781218,1,DK-CVR-40781218,1,1
WWF TUNISIA,wwfna,1,1,2,1,1,5716,TN-RNE-1540791FPN000,1,TN-RNE-1540791FPN000,1,1
World Wide Fund for Nature - Pakistan,wwfpakistan,3,1,2,1,1,13911,21-PK-WWF,1,21-PK-WWF,1,1
World Wide Fund for Nature Zambia,wwfzambia,1,0,1,1,0,23856,ZM-PCR-10102712014,1,ZM-PCR-10102712014,1,1
Win Win Strategies,wws,8,1,2,1,1,50331,NL-KVK-66926262,1,NL-KVK-66926262,1,1
WYG International B.V.,wygi,14,1,2,1,1,374441,NL-KVK-06702132,1,NL-KVK-06702132,1,1
Young Africa International HUB,yai-hub,3,0,1,1,0,87803,ZW-ROD-MA0000405/2015,2,ZW-ROD-00004052015;ZW-ROD-MA0000405/2015,1,1
Bani Abdurrahman Wahid Foundation (YBAW),ybawahid,3,1,2,1,1,189197,XM-DAC-7-PPR-4000005312,1,XM-DAC-7-PPR-4000005312,1,1
Youth Business International,ybi,1,0,1,1,0,15827,GB-CHC-1123946,1,GB-CHC-1123946,1,1
Y Care International,ycare,6,1,2,1,1,245334,GB-CHC-1109789,1,GB-CHC-1109789,1,1
Yamaan Foundation for Health and Social Development,yffhsd,10,1,2,1,1,149995,YE-MSAL-80/295,1,YE-MSAL-80/295,1,1
Young Innovations Pvt. Ltd,yipl,0,2,1,0,1,5962,NP-CRO-45995/063/064,1,NP-CRO-45995/063/064,0,
Youth Development Labs Inc,ylabs,1,0,1,1,0,2818,US-EIN-81-2339233,1,US-EIN-81-2339233,1,1
Youth Net and Counselling - YONECO,yoneco1997,1,1,2,1,1,46038,MW-CNM-C076-1999,1,MW-CNM-C076-1999,1,1
Youth without border organization for development,ywbod,2,1,2,1,1,19929,YE-MSAL-288-2013,1,YE-MSAL-288-2013,1,1
YWCA Palestine,ywca,1,1,2,1,1,30031,PS-MOI-QR-1420-C,1,PS-MOI-QR-1420-C,1,1
YWCA of Bangladesh,ywcabd,1,0,1,1,0,10630,BD-NAB-051,1,BD-NAB-051,1,1
Young Women's Christian Association of Kenya,ywcakenya,1,1,2,1,1,37336,KE-NCB-218-051-9263-33,2,KE-NCB-OP.218/051/9263/33;KE-NCB-OP218051926333,1,1
Young Women Christian Association of South Sudan (YWCA SS),ywcass,1,0,1,1,0,35897,SS-RRC-342,1,SS-RRC-342,1,1
YY Ventures,yy_ventures,1,0,1,1,0,14844,BD-ROC-C-150855,1,BD-ROC-C-150855,1,1
Commune de Zè - Bénin,ze,7,1,2,1,1,613388,BJ-IFU-6200801257400,7,BJ-IFU-5200081145006;BJ-IFU-6200801257400;BJ-IFU-6201000068802;BJ-IFU-6201000370801;BJ-IFU-6201100034408;BJ-IFU-6201101182902;BJ-IFU-6201300688700,1,null
Zimbabwe Educational Trust,zet,1,1,2,1,1,20045,GB-CHC-327519,1,GB-CHC-327519,1,1
Zing,zing,13,0,1,1,0,13468,GB-CHC-1133342,1,GB-CHC-1133342,1,null
ZOA,zoa,128,1,2,1,1,3566485,NL-KVK-41009723,1,NL-KVK-41009723,1,1
Zambia Orphans Aid UK,zoa_uk,1,0,1,1,0,5215,GB-CHC-1145721,1,GB-CHC-1145721,1,1
Zoological Society of London,zsl,44,1,2,1,1,350685,GB-COH-RC000749,1,GB-COH-RC000749,1,1
