Publisher Name,Publisher Registry Id,Core Average (with valid data),Financials Average (with valid data),Value Added Average (with valid data),Weighted Average (with valid data),Core Average (with any data),Financials Average (with any data),Value Added Average (with any data),Weighted Average (with any data)
University of Cape Town,uct,100.0,75.0,29.629629629629626,76.1574074074074,100.0,75.0,29.629629629629626,76.1574074074074
University of Central Lancashire,uclan,90.0,25.0,22.22222222222222,56.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
University of Dar es Salaam,udsm-cbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
University of Dundee,uodcepmlp,93.33333333333333,16.666666666666664,7.4074074074074066,52.68518518518518,100.0,16.666666666666664,7.4074074074074066,56.01851851851852
University of East Anglia,uea_uk,70.0,0.0,0.0,35.0,80.0,25.0,0.0,46.25
University of Edinburgh,uoe,90.0,32.986111111111114,7.407407407407408,55.09837962962963,100.0,32.986111111111114,7.407407407407408,60.09837962962963
University of Essex,university_of_essex,70.0,25.0,11.11111111111111,44.02777777777778,70.0,25.0,11.11111111111111,44.02777777777778
University of Exeter,uoex,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
University of Ghana,ugorid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
University of Kinshasa,dspd_unikin,86.66666666666666,0.0,11.11111111111111,46.11111111111111,90.0,0.0,11.11111111111111,47.77777777777778
University of Leeds,leedsuni,100.0,75.0,11.11111111111111,71.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
University of Leicester,leics,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
University of Liberal Arts Bangladesh,chpd_ulab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
University Of Liverpool,uol,100.0,31.25,11.11111111111111,60.59027777777778,100.0,31.25,11.11111111111111,60.59027777777778
University of Nottingham,uni_of_nottingham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
University of Plymouth,uop,100.0,25.0,33.333333333333336,64.58333333333333,100.0,25.0,33.333333333333336,64.58333333333333
University of Southampton,soton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
University of Strathclyde,strathclyde,90.0,25.0,33.333333333333336,59.583333333333336,100.0,25.0,33.333333333333336,64.58333333333333
University of Sussex,uos,93.75,50.0,37.96296296296296,68.86574074074073,93.75,50.0,37.96296296296296,68.86574074074073
University of York,uoy,91.66666666666666,8.333333333333332,11.11111111111111,50.69444444444444,100.0,8.333333333333332,11.11111111111111,54.861111111111114
University Of Zimbabwe,1-uz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
University Putra Malaysia,upm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
University Twente,utwente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Upinion Netherlands,upinion,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Upper Quartile,uq,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
Urgent Action Fund for Women's Human Rights,uaf,100.0,81.25,44.44444444444444,81.42361111111111,100.0,81.25,44.44444444444444,81.42361111111111
Urgent Action Fund Latin America and the Caribbean,uafla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Urgent Action Fund-Africa,uaf-africa,100.0,100.0,47.22222222222222,86.80555555555556,100.0,100.0,47.22222222222222,86.80555555555556
UTZ,utz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UWEZO Youth Empowerment,uwezo_youth_empowerment,100.0,37.5,22.22222222222222,64.93055555555556,100.0,37.5,22.22222222222222,64.93055555555556
Varkey Foundation,varkeyfoundation,89.74358974358975,26.70940170940171,21.937321937321936,57.03347578347579,99.74358974358975,26.70940170940171,21.937321937321936,62.03347578347579
VEI B.V.,vei_nl,100.0,75.96153846153847,48.51282051282052,81.11858974358974,100.0,75.96153846153847,48.51282051282052,81.11858974358974
Vera Solutions,vera-solutions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VETERINAIRES SANS FRONTIERES / DIERENARTSEN ZONDER GRENZEN - BELGIUM,vsfbelgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIA Don Bosco,via-db,100.0,100.0,44.87734487734488,86.21933621933621,100.0,100.0,44.87734487734488,86.21933621933621
Village Enterprise,villageenterprise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Village Infrastructure Angels,via,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Village Water Ltd,villagewater,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Vision Aid Overseas,vao,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
Vision for a Nation Foundation,vfan,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
VisionFund International,vfi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viva,viva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viva Salud,g3w-m3m_admin,100.0,100.0,34.81481481481481,83.7037037037037,100.0,100.0,34.81481481481481,83.7037037037037
Vlaamse Interuniversitaire Raad voor Universitaire Ontwikkelingssamenwerking (VLIR-UOS),vlir-uos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VNG International,vngi,100.0,43.26923076923077,81.48148148148148,81.18767806267806,100.0,43.26923076923077,81.48148148148148,81.18767806267806
Voluntary Health Association of India,vhai-org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Voluntary Service Overseas (VSO),vso,85.0,75.0,33.333333333333336,69.58333333333333,90.0,75.0,33.333333333333336,72.08333333333333
VVOB Education for Development,vvob,100.0,100.0,49.368686868686865,87.34217171717171,100.0,100.0,49.368686868686865,87.34217171717171
VVSG - Vereniging van Vlaamse Steden en Gemeenten,vvsg,100.0,100.0,45.37037037037037,86.3425925925926,100.0,100.0,45.37037037037037,86.3425925925926
Wageningen University & Research - Stichting Wageningen Research,wageningen_ur,100.0,80.0,54.44444444444444,83.61111111111111,100.0,80.0,54.44444444444444,83.61111111111111
WAJIBU - Institute of Public Accountability,wajibu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wala Ltd,walaltd,100.0,25.0,55.55555555555556,70.13888888888889,100.0,25.0,55.55555555555556,70.13888888888889
WAPA International ASBL,wapa,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
War Child Alliance Foundation,wcaf,100.0,95.0,35.55555555555556,82.63888888888889,100.0,95.0,35.55555555555556,82.63888888888889
War Child Canada,wcc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
War Child Netherlands,warchildholland,100.0,12.5,22.22222222222222,58.68055555555556,100.0,12.5,22.22222222222222,58.68055555555556
War Child UK,wcuk,95.43478260869566,56.28019323671497,25.362318840579707,68.1280193236715,100.0,56.28019323671497,25.362318840579707,70.41062801932367
War on Want,waronwant,75.0,25.0,33.333333333333336,52.083333333333336,100.0,25.0,33.333333333333336,64.58333333333333
War on Want NI,wowni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WASH Alliance International,wai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WASTE advisers on urban environment and development,waste,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
WasteAid UK,wasteaid,95.0,25.0,19.444444444444443,58.611111111111114,100.0,25.0,19.444444444444443,61.111111111111114
Water & Land Resource Center,wlrc_aau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Water & Sanitation for the Urban Poor (WSUP),wsup,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Water Finance Facility,wff,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
Water for People,w4p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Water Integrity Network Association,win,96.66666666666667,37.5,11.11111111111111,60.486111111111114,98.33333333333334,37.5,11.11111111111111,61.31944444444445
Water Sector Regulatory Council,wsrc1,100.0,75.0,35.55555555555556,77.63888888888889,100.0,75.0,35.55555555555556,77.63888888888889
Water Witness International,water-witness-international,93.33333333333334,33.33333333333333,20.37037037037037,60.092592592592595,98.33333333333334,33.33333333333333,20.37037037037037,62.592592592592595
Water Works,waterworks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WaterAid,wateraid,99.8076923076923,75.0,26.495726495726498,75.27777777777779,99.8076923076923,75.0,37.179487179487175,77.94871794871796
Wayamo Foundation,wayamo,100.0,87.5,61.111111111111114,87.15277777777777,100.0,87.5,61.111111111111114,87.15277777777777
We Effect,weeffect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We World - GVC Onlus,ww-gvc,100.0,50.0,66.66666666666667,79.16666666666667,100.0,50.0,66.66666666666667,79.16666666666667
Welbodi Partnership,welbodipartnership,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Welfare Association (Taawon),welfare_taawon,100.0,62.5,33.333333333333336,73.95833333333333,100.0,62.5,33.333333333333336,73.95833333333333
Wellfound,wellfound,95.0,75.0,27.77777777777778,73.19444444444444,100.0,75.0,27.77777777777778,75.69444444444444
Welsh Centre for International Affairs,wcia,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
Welthungerhilfe,whh,100.0,25.0,37.77777777777778,65.69444444444444,100.0,25.0,37.77777777777778,65.69444444444444
Wemos Foundation,wemos,100.0,96.875,83.88888888888889,95.19097222222223,100.0,96.875,83.88888888888889,95.19097222222223
Wereldsolidariteit-Solidarité Mondiale (WSM),wsm,100.0,100.0,35.18518518518518,83.79629629629629,100.0,100.0,37.03703703703704,84.25925925925927
West Africa Blue,blue,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
West Africa Network for Peacebuilding,wanep,100.0,100.0,11.11111111111111,77.77777777777777,100.0,100.0,11.11111111111111,77.77777777777777
Westminster Foundation for Democracy,wfd,99.28571428571429,22.321428571428573,14.646464646464645,58.88483044733045,100.0,22.321428571428573,14.646464646464645,59.241973304473305
Wetlands International,wi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wildlife Conservation Society,wcs,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
WILPF,wilpf_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Win Win Strategies,wws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Windle Trust Kenya,wtk,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,33.333333333333336,70.83333333333333
Wits Health Consortium (Pty) Ltd,whc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNF Wereld Natuur Fonds,wnf,98.33333333333334,76.66666666666667,35.18518518518518,77.12962962962963,100.0,76.66666666666667,35.18518518518518,77.96296296296296
"WO=MEN, Dutch Gender Platform",wo-men,99.0,72.5,57.77777777777778,82.06944444444444,100.0,72.5,57.77777777777778,82.56944444444444
Wolayita Development Association,woda_0486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Womankind Worldwide,womankindworld,93.33333333333333,58.33333333333333,41.66666666666666,71.66666666666666,100.0,58.33333333333333,41.66666666666666,75.0
Women and Children First (UK),wcf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women Challenged to Challenge,wctc,100.0,100.0,77.77777777777777,94.44444444444444,100.0,100.0,77.77777777777777,94.44444444444444
Women Engage for a Common Future,wecf,100.0,80.35714285714286,38.38383838383838,79.68524531024532,100.0,80.35714285714286,38.38383838383838,79.68524531024532
Women Environmental Programme,wep,100.0,40.90909090909091,22.22222222222222,65.78282828282828,100.0,40.90909090909091,22.22222222222222,65.78282828282828
Women for Women International (UK),wfwiuk,100.0,50.0,18.51851851851852,67.12962962962963,100.0,50.0,18.51851851851852,67.12962962962963
Women Peacemakers Program,wpp,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
Women Unlimited Eswatini,wu,90.0,50.0,33.333333333333336,65.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Women's Action Group,wag-1983,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
Women's Centre for Legal Aid and Counselling,wclac,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
Women's Environment & Development Organization,wedo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women's Fund Asia,wf-asia,100.0,91.66666666666669,33.333333333333336,81.25,100.0,91.66666666666669,33.333333333333336,81.25
Women's Global Network on Reproductive Rights,wgnrr_iati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Women's International Peace Centre,wipc,100.0,100.0,11.11111111111111,77.77777777777777,100.0,100.0,11.11111111111111,77.77777777777777
Women's Legal Resources Centre,wolrec,90.0,50.0,44.44444444444444,68.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
Women's Refugee Commission,w_r_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World Agroforestry Centre,icraf_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World Association for Christian Communication (UK),wacc-uk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World Bank Trust Funds,wbtf,97.81914893617021,49.45155393053017,47.222222222222214,73.0780185062732,99.46808510638297,49.54296160877514,47.222222222222214,73.92533851094082
World Benchmarking Alliance Foundation,wba,100.0,32.04545454545455,21.21212121212121,63.314393939393945,100.0,32.04545454545455,21.21212121212121,63.314393939393945
World Child Cancer UK,wccuk,98.57142857142858,67.85714285714286,28.57142857142857,73.39285714285714,100.0,67.85714285714286,28.57142857142857,74.10714285714286
World Economic Forum,worldeconomicforum,96.66666666666666,25.0,29.629629629629626,61.99074074074073,96.66666666666666,25.0,29.629629629629626,61.99074074074073
World Economic Forum Geneva,weforum_geneva,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
World Education Inc.,wei,90.0,100.0,22.22222222222222,75.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
World Federalist Movement - Institute for Global Policy,wfm-igp,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
World Health Organization (WHO),who,98.03291236127056,68.69977037887486,81.17531998129013,86.48522877067654,100.0,68.69977037887486,81.17531998129013,87.46877259004125
World Horse Welfare,whw2019,100.0,75.0,11.11111111111111,71.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
World Jewish Relief,wjr_001,100.0,50.0,25.925925925925924,68.98148148148148,100.0,50.0,25.925925925925924,68.98148148148148
World Relief Corp of National Association of Evangelicals,worldrelief,100.0,100.0,66.66666666666667,91.66666666666667,100.0,100.0,66.66666666666667,91.66666666666667
World Resources Institute,wri,96.66666666666666,50.0,33.33333333333333,69.16666666666666,100.0,50.0,33.33333333333333,70.83333333333333
World University Service of Canada,wusc,100.0,25.0,11.11111111111111,59.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
World Vegetable Center,worldveg,100.0,83.33333333333333,33.33333333333333,79.16666666666666,100.0,83.33333333333333,33.33333333333333,79.16666666666666
World Vision Central African Republic,wv_cf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World Vision Democratic Republic of Congo,wv_cd,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
World Vision Ethiopia,wv_et_activities,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
World Vision Germany,wv_de,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
World Vision International,wvi,100.0,49.29577464788733,46.40402803293189,73.92495067020481,100.0,49.29577464788733,46.40402803293189,73.92495067020481
World Vision Netherlands,wvnld,100.0,79.01002506265664,41.436925647451964,80.11173767752715,100.0,79.01002506265664,41.436925647451964,80.11173767752715
World Vision UK,wvuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World Vision Zimbabwe,wvz-gec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World Waternet,worldwaternet,100.0,25.0,37.03703703703704,65.50925925925927,100.0,25.0,37.03703703703704,65.50925925925927
World Wide Fund for Nature - Kenya,wwf-kenya,100.0,62.5,27.77777777777778,72.56944444444444,100.0,62.5,27.77777777777778,72.56944444444444
World Wide Fund for Nature - Pakistan,wwfpakistan,85.0,87.5,22.22222222222222,69.93055555555556,100.0,87.5,22.22222222222222,77.43055555555556
World Wide Fund for Nature Belgium (WWF-BE),wwf-be,100.0,100.0,40.74074074074074,85.18518518518519,100.0,100.0,40.74074074074074,85.18518518518519
World Wide Fund for Nature Denmark,wwfdk,99.5,59.166666666666664,15.0,68.29166666666667,100.0,59.166666666666664,15.0,68.54166666666667
World Wide Fund for Nature Zambia,wwfzambia,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
"World Wildlife Fund Inc, Bolivia Program Office",wwf_bolivia,100.0,100.0,22.22222222222222,80.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
World Young Women's Christian Association,world_ywca,92.0,80.0,43.333333333333336,76.83333333333333,100.0,80.0,43.333333333333336,80.83333333333333
Worldwide Hospice Palliative Care Alliance,whpca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSP USA Solutions Inc.,lbg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WWF Indonesia,wwf_id,100.0,100.0,11.11111111111111,77.77777777777777,100.0,100.0,11.11111111111111,77.77777777777777
WWF Paraguay,wwf-py,100.0,100.0,11.11111111111111,77.77777777777777,100.0,100.0,11.11111111111111,77.77777777777777
WWF Sweden,wwf-se,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WWF TUNISIA,wwfna,100.0,100.0,11.11111111111111,77.77777777777777,100.0,100.0,11.11111111111111,77.77777777777777
WWF-BRASIL,wwfbr,90.0,100.0,11.11111111111111,72.77777777777777,100.0,100.0,11.11111111111111,77.77777777777777
WWF-UK,wwf-uk,69.07407407407408,73.95833333333334,8.410493827160494,55.129243827160494,84.44444444444444,73.95833333333334,8.410493827160494,62.814429012345684
